npv_cost_gbp,total_co2_t,first_overlay_year
153042.430265838,226.65624,8
103230.921779121,226.65624,9
72973.1301888823,197.74824,9
150999.852088242,228.506352,7
79031.895137034,165.140016,11
118466.423913343,195.898128,10
143190.04713592,257.414352,7
75213.8355517629,165.140016,12
89604.9560749172,197.74824,8
101789.646837187,255.56424,7
102916.361538611,255.56424,7
98125.3718179346,226.65624,8
139523.513978922,228.506352,7
98369.4333553246,165.140016,12
83710.7567595864,195.898128,9
117188.179963574,165.140016,12
93446.602789147,195.898128,10
98189.6871934999,165.140016,13
99952.1206362623,257.414352,7
166909.590315348,259.264464,6
122018.09194573,224.806128,9
93914.5542360119,226.65624,9
98077.2718201757,165.140016,13
108679.866446262,286.322352,7
107522.116283939,136.232016,14
137696.49737497,228.506352,7
102256.249028938,197.74824,9
68375.625852858,165.140016,13
118704.333927028,226.65624,7
67971.6715088411,136.232016,14
82328.9708599291,166.990128,10
137295.947767448,344.138352,5
106342.120951819,226.65624,8
99460.4726260743,195.898128,10
96017.2171695797,195.898128,10
109223.123018324,166.990128,10
84920.9672072472,197.74824,9
89118.9269528203,195.898128,10
126209.641504048,197.74824,8
82505.2352815728,226.65624,9
99965.4314730965,226.65624,7
103976.087115099,257.414352,7
141693.889421664,255.56424,7
98105.6652331613,257.414352,7
108089.166245793,165.140016,13
152850.756253133,226.65624,8
90389.6162763062,165.140016,12
72290.7033915579,165.140016,13
86433.6789866071,197.74824,8
88256.3109147432,228.506352,7
125828.30643228,165.140016,11
118006.44323669,228.506352,7
122543.204617368,228.506352,7
154832.974931101,253.714128,7
109869.755779222,195.898128,10
112624.146757495,165.140016,12
118388.093625172,195.898128,10
108532.926462909,195.898128,10
96207.0101524257,166.990128,10
