npv_cost_gbp,total_co2_t,first_overlay_year
91642.7720702458,44.78112,8
100281.37993125,47.49672,7
63368.5252648924,41.848272,10
64996.1310091347,44.672496,8
64465.4308578238,44.672496,8
76184.6210548401,55.534896,5
117270.269092061,52.710672,6
104827.960510804,50.103696,6
73427.6812950427,52.602048,5
122246.615902505,88.910496,4
109798.921953009,44.78112,7
85544.3034606991,47.49672,7
100422.932149902,55.534896,5
142156.187692728,52.819296,6
54569.8524923424,44.672496,8
84036.9544766709,44.672496,7
93587.5229266907,52.710672,6
91867.6128507472,52.92792,5
105619.613960099,50.103696,6
77523.4021447467,50.103696,6
86365.1334613207,52.710672,6
97308.0398309343,116.746272,4
89071.8797306329,41.848272,10
56569.9026673511,44.672496,8
55249.7275959366,39.132672,10
75461.1395969622,50.21232,7
77405.2689263744,44.78112,8
98739.1265213058,47.279472,7
125713.32228204,50.103696,6
107751.946084129,47.605344,6
57244.9863748997,41.848272,10
85566.1966571639,47.49672,7
112234.130378058,55.426272,5
72864.5446832618,52.819296,6
110839.954189323,47.49672,7
123620.010144935,58.141872,5
115967.94453562,58.141872,5
91213.9913228392,41.956896,9
109039.965276736,44.78112,8
97480.4884687761,52.819296,6
92189.5397176057,52.710672,6
126413.653222505,55.426272,5
87373.2945295223,47.49672,7
100384.520643516,47.605344,7
70595.22251648,52.710672,6
88575.0500692268,86.086272,4
99183.6361872176,50.21232,7
73618.441897469,44.672496,7
156539.111874895,91.517472,4
92276.2797322002,50.21232,6
124101.600966781,88.693248,4
73114.7913185574,41.956896,9
60595.5922092985,41.848272,10
120150.902589577,55.64352,5
113584.315234859,44.78112,7
101836.284429769,50.21232,6
83325.7727519592,47.388096,7
82456.865927519,44.78112,7
93049.5823792944,44.672496,8
83341.2322269099,47.388096,7
101951.473632482,47.49672,7
119663.880410194,52.710672,6
97866.0401066855,47.388096,7
83510.158791792,47.49672,7
120187.689897525,52.710672,5
64805.6251497918,47.49672,7
108971.146192835,58.250496,4
81515.5579010754,41.956896,9
80546.1838326955,47.388096,7
95064.6499152429,55.426272,5
55474.0685069846,41.848272,10
132068.761103694,88.693248,4
92091.2427254137,44.672496,7
80762.0674463172,44.672496,8
72433.7185166316,50.103696,6
119822.219796955,50.103696,6
79359.1722439386,41.848272,10
124897.056263637,52.710672,5
86575.7407527056,47.49672,7
82633.8674849363,122.177472,4
82431.9306571181,86.086272,5
87155.47700619,47.388096,7
93545.1638894062,50.103696,6
80984.8950010476,44.78112,7
65477.7991788386,52.602048,6
164860.007014448,86.086272,4
79823.0935640112,44.672496,8
101605.35647272,44.78112,7
62283.9529662366,44.672496,8
116302.551835468,55.534896,5
125062.657966745,55.426272,5
76125.6839659217,44.78112,7
74644.8934360789,44.78112,8
93196.9758073887,47.605344,7
89015.1680804642,47.388096,7
81751.222455424,44.78112,7
80188.5708952013,44.78112,7
117189.076068113,88.801872,4
82121.1044182018,47.49672,7
96666.4525090858,55.534896,5
78596.0370732504,44.672496,8
103126.682699586,55.209024,5
71735.6934073215,44.672496,8
66027.6639401936,47.388096,7
85864.4278919783,44.672496,8
97135.6261964114,44.78112,7
81795.245520788,50.21232,6
67610.6330241859,52.710672,6
96500.1096503324,50.103696,6
68583.9900789013,41.848272,10
88293.3448902142,47.388096,7
121593.187778577,47.49672,7
108268.519663415,44.78112,7
94891.4266324794,47.388096,7
75169.3991125683,44.672496,9
127028.043220588,116.854896,5
77645.6627190607,50.21232,7
79569.2326955068,55.534896,5
118827.455208139,116.637648,4
77845.7061264847,47.49672,7
71433.9630625653,44.672496,8
98728.1598091824,55.426272,5
90228.4352376259,50.103696,6
72803.6556941239,44.672496,8
149965.694856457,60.966096,5
116968.964329282,44.672496,7
96367.6342421481,55.426272,5
123231.717104193,52.710672,5
87658.4602434561,44.78112,7
76559.1231373432,47.49672,7
103456.38494954,52.819296,5
67729.3830468813,44.78112,7
70407.2754773011,44.78112,7
84384.6142010382,47.49672,7
80224.5160129179,50.21232,6
123885.287617383,52.819296,5
64167.0132857348,50.21232,6
112392.675964876,114.030672,4
109648.071624741,47.49672,7
90230.5819387863,52.710672,6
101156.239881298,47.605344,7
65538.3687598237,44.672496,8
71742.2141376881,50.21232,6
87150.0107585255,58.141872,5
89441.606297032,44.78112,7
63609.3742385066,47.49672,7
82592.0662624547,58.141872,5
62645.5780861372,44.672496,8
135493.519411391,88.801872,4
104185.732740856,44.672496,7
58804.0312782676,44.672496,8
76757.2803075334,47.49672,7
75152.0772556635,44.672496,8
99363.5019671975,91.73472,4
56664.9021546918,47.49672,7
92408.0180234454,50.103696,6
103487.245156927,50.21232,6
53928.9346977056,41.956896,9
114559.650043696,47.49672,7
120456.151932681,47.605344,6
132714.963969715,91.626096,4
100374.696336909,52.819296,5
104003.778125761,50.21232,6
80647.262931112,55.317648,5
65050.1167080461,44.672496,8
84716.4990382942,47.49672,7
88345.5243058626,114.139296,5
89054.9560738925,44.672496,8
76468.4422053381,41.848272,10
87937.8491275987,50.21232,6
94777.8851901106,47.49672,7
126549.2561163,55.426272,5
68269.5032091479,44.78112,7
89763.4927917327,47.605344,7
63868.2190924655,44.78112,7
91399.2388382018,50.103696,6
96400.9145570179,41.956896,9
84124.9050762375,86.194896,5
68986.2993792365,41.956896,9
66420.1216331593,52.710672,6
114017.756441996,47.49672,7
74748.903476662,52.819296,6
126156.565458117,55.64352,5
92269.5889708129,52.710672,5
74650.2293520011,41.848272,9
77417.5671702945,44.672496,8
97126.3440012859,55.534896,5
107617.819663282,52.710672,6
110299.637259567,116.746272,4
130266.50404883,60.857472,4
99187.9764302345,55.426272,5
87132.0911515297,50.21232,7
100247.347724002,41.956896,9
115766.005486226,52.710672,6
74857.2923470771,52.819296,5
66069.1370294437,39.132672,11
97287.7716625572,44.672496,8
88406.4708823113,44.78112,7
115699.337478965,50.103696,6
72760.0548644109,58.141872,5
56625.2483145566,44.672496,8
122363.394658478,91.626096,4
58952.6451597291,47.605344,7
94179.24046398,52.602048,5
90083.6387689467,50.103696,6
70495.6137679942,41.956896,9
66627.7578490146,44.672496,7
66735.8741374521,44.672496,8
91543.7878160337,44.672496,8
99406.8749383368,52.710672,5
67064.2281878541,47.49672,7
81244.1014188797,50.21232,5
92778.4471368622,44.672496,8
69193.461308367,47.49672,7
94157.9860146406,55.426272,5
115263.943326469,52.602048,5
100691.703057611,52.710672,6
158226.131960977,58.141872,4
71397.0908697761,44.78112,8
54845.1006239216,44.672496,8
56830.3805183681,47.170848,7
80747.7935572478,49.995072,7
52450.0828412208,41.848272,10
63686.0542567927,44.672496,8
117296.526161016,50.103696,6
115059.610148893,50.21232,6
140126.868992056,119.461872,4
92849.0491018587,44.672496,8
89253.9818403422,47.49672,7
78465.2609629173,52.710672,5
93067.6323549999,47.49672,7
112584.278374019,91.626096,4
121763.185121649,55.426272,5
105372.615104519,47.49672,7
66716.0074374309,41.848272,10
75634.8503525043,44.672496,8
90699.0890260673,50.21232,6
74424.8975810094,44.672496,9
69446.4327872267,55.426272,5
142992.9749777,94.124448,4
90156.4218927703,52.710672,6
71964.5927849421,39.132672,10
88487.3730843622,88.801872,4
84559.9584031762,50.103696,5
58134.1396359589,44.672496,9
75304.2698231152,44.672496,8
92386.9002512534,50.21232,6
85905.9760420629,44.78112,7
85928.9376974091,41.956896,9
98572.3773298415,44.78112,7
75031.3900049801,44.78112,8
70233.7088625993,52.710672,5
98310.9411355735,41.956896,9
77083.6594656008,44.672496,8
70109.5677459225,44.672496,8
104544.421460014,55.534896,5
97956.5822711118,44.672496,8
114314.295578222,47.605344,6
106139.767691559,52.710672,5
74399.0580153746,47.49672,7
121937.736588896,55.534896,5
81654.8202492214,44.672496,8
67179.7760930066,44.78112,8
83213.1018901567,83.479296,4
107224.105803544,52.710672,5
74182.5630719125,52.710672,5
54634.454112564,44.672496,8
70769.4797404602,44.672496,8
131091.711047265,86.30352,4
70182.2329543506,50.21232,6
97188.2695326749,55.64352,6
86392.75521418,44.672496,8
105911.360355781,47.49672,7
121190.866463657,55.426272,5
124678.823734422,88.910496,4
96618.962392348,47.49672,7
105880.19953252,50.21232,7
98060.794652949,41.956896,9
101031.290045666,88.693248,4
89881.0277692934,88.910496,4
98874.4508421312,44.672496,8
98879.3559849643,44.672496,8
54524.6994303579,41.956896,9
98950.3289338129,116.746272,4
86360.1700323472,41.956896,9
50721.6912499162,41.848272,9
57388.928428198,41.956896,9
76839.0083663489,52.602048,6
95178.7352760396,52.710672,6
62872.6236710017,44.672496,8
111053.376055601,52.710672,6
82345.1225913794,44.672496,8
101017.409192232,44.78112,7
97764.4495359051,52.819296,5
168081.4104151,58.250496,4
79377.8674800299,52.819296,6
63850.7558448257,47.49672,7
153619.801912974,58.141872,5
90030.0687360399,47.49672,7
124461.033400336,58.141872,5
69644.1777298519,44.672496,8
98749.2270591243,52.819296,6
107054.000598109,50.21232,7
114285.669050514,50.21232,6
111241.507117634,52.710672,6
71929.6128009447,47.49672,7
99249.8070524885,55.64352,5
59829.5355500549,44.672496,8
65274.0402297904,50.21232,6
80123.4829782477,44.78112,7
117118.769356138,47.279472,7
81640.2428207441,47.49672,7
61501.7679142069,41.956896,9
61482.3986441451,47.605344,6
77541.9114774851,44.672496,9
67785.4512255215,52.710672,6
117112.477646895,55.317648,5
68328.9035903597,47.49672,7
107450.116546139,47.49672,7
74843.9258015441,41.956896,9
107451.451749037,52.92792,5
85872.4857450264,60.857472,4
127047.175296964,55.317648,5
71348.963683084,47.279472,7
58781.1676082246,44.78112,7
89433.70436898,44.672496,7
75466.5712210482,52.819296,6
112003.927250337,55.534896,5
68399.2257447536,44.672496,8
61114.2311150568,47.605344,6
82767.2828679869,44.672496,8
76249.1180326091,47.388096,7
90491.3975919956,50.21232,6
69607.7815027499,52.92792,5
66033.2959148734,41.848272,9
149258.436455983,55.534896,5
97731.0895945877,47.49672,7
91600.8949193556,52.819296,6
57655.4616772805,41.848272,9
64517.3743756901,50.21232,7
78135.9549826669,52.819296,6
128723.155631067,114.139296,4
81977.201351373,39.132672,11
81928.994595711,119.570496,4
138025.787028448,116.854896,4
102480.3554974,50.103696,6
190248.255747841,119.570496,4
119912.588490271,55.64352,5
100743.164287238,41.848272,9
89704.5299965484,58.033248,4
77615.4105395276,50.21232,6
88371.9429255922,58.141872,5
69038.3318384475,47.49672,7
95274.3151760769,89.01912,4
150368.884958175,122.286096,4
106371.30196535,50.103696,6
96580.1276183762,44.78112,8
72632.3207170378,47.605344,7
52218.7040247927,41.848272,9
66011.8477340973,41.956896,9
59067.7538442746,44.672496,8
98844.7101903351,47.49672,7
92303.1190902861,47.605344,6
76848.7264738919,47.605344,7
128163.246917421,55.209024,5
65931.9716754742,47.388096,7
92124.555952194,85.977648,4
63732.5762377518,47.49672,7
64086.410645455,44.78112,8
108115.686218495,88.910496,4
132502.73338953,88.910496,4
155806.634733558,58.141872,4
84693.2763794692,50.21232,7
94606.4039782271,55.534896,5
85016.6321897089,58.141872,5
85176.0703160035,47.279472,7
75748.4940371028,52.710672,5
117540.211580375,88.910496,4
113507.323690274,122.39472,4
126446.636715992,60.857472,4
97923.672606264,52.819296,5
108311.64208123,47.49672,7
126620.245235918,50.21232,6
107092.869993179,55.64352,6
99771.1014970695,44.672496,7
66376.335296132,47.388096,7
92658.3363878699,47.49672,7
61154.0234708818,41.848272,9
119578.324059847,55.426272,5
122448.895641669,55.426272,5
66838.9433549757,44.672496,8
96308.4578719284,58.033248,5
86448.8234844728,52.819296,6
88098.3969582969,44.672496,9
92767.1904306606,52.819296,6
99251.3376817456,44.78112,7
90423.9525328772,41.956896,8
89443.1738181572,47.605344,6
171164.219836633,86.086272,5
85612.7111345759,88.910496,4
111945.746589215,55.317648,6
161655.580186625,86.086272,5
120098.726769855,58.141872,4
62629.3784301193,47.49672,7
92163.4273799637,47.388096,7
104169.424976278,47.49672,7
104337.67916103,50.21232,7
72025.4247735669,44.672496,8
87068.3623798409,47.388096,7
89852.0000251347,44.672496,8
87634.7436689742,44.672496,8
97787.7794221635,44.78112,8
54625.5152803016,41.956896,9
94514.3381895915,44.672496,8
66306.8379531657,47.49672,7
87483.4278872679,41.956896,9
99315.7753568598,55.534896,5
86158.2508991092,52.710672,6
98021.9655434234,44.672496,8
106516.606367272,88.910496,4
121202.961378753,55.426272,5
98659.9846959639,41.848272,9
100245.201948579,47.170848,7
59100.761877752,44.78112,7
136533.258566803,55.317648,5
163766.243310809,122.39472,4
110246.947623104,47.49672,7
123453.124019326,91.73472,4
80179.4519436157,52.819296,6
97392.3706878681,44.672496,8
147275.864125428,60.966096,5
81561.5118943381,41.956896,9
80206.4575641024,44.78112,7
125722.938001242,55.64352,5
67325.6906283678,55.534896,5
110992.128817089,122.177472,4
77131.400938008,50.21232,6
128101.446002152,55.64352,5
76541.5556776889,55.426272,5
71530.8278408592,47.49672,7
123626.703699202,60.857472,5
91457.7602915849,41.956896,9
100546.968286909,47.279472,7
73264.3363571789,47.605344,7
121716.68077499,55.317648,5
87657.9270402226,44.672496,8
103172.359048581,55.64352,5
102681.886225728,44.672496,8
120944.071739498,52.819296,5
118627.635815516,52.710672,5
68683.648349129,50.21232,6
99105.0343461231,88.693248,4
92970.1892384173,47.49672,7
74892.6209640242,47.388096,7
119872.342897877,52.819296,6
63860.2898156973,44.672496,8
96829.0839475295,44.672496,8
80727.8382563187,47.49672,7
87083.0519358447,41.956896,9
79943.9300726972,44.672496,8
73899.3584002581,44.672496,8
74992.6599165205,39.132672,11
98743.5258510702,55.64352,6
99680.6108937433,41.956896,9
88687.0275941197,41.956896,9
72164.0601382792,44.672496,7
58552.5303221001,44.672496,9
57799.1688637252,44.672496,8
69340.8528373783,47.49672,7
92643.1114203149,47.388096,7
82331.3831985201,44.78112,7
135944.6236774,50.103696,6
89114.230352944,44.78112,8
89751.3544737899,44.672496,8
69641.8711933684,47.388096,7
109055.431214973,55.426272,5
77186.7668686102,52.710672,6
95575.8668249248,55.426272,5
93535.7634675436,47.605344,6
77670.37696017,52.602048,5
81969.6500590836,55.426272,5
79484.048765354,47.605344,6
83089.7938820462,44.672496,8
72804.739381228,50.21232,6
74997.4245093407,47.388096,7
104470.840032823,58.250496,5
64453.386889604,41.956896,9
90310.4783590061,55.534896,5
79659.5465963016,41.848272,10
87949.2751055464,41.956896,9
134970.305145159,58.033248,4
106517.583924939,55.534896,5
108750.993180757,50.21232,6
88507.9614118012,44.672496,8
68612.6692123611,47.49672,7
91618.8092423221,91.408848,4
92137.7586430297,44.672496,9
87698.0661845222,50.21232,6
85102.6052632881,55.64352,6
57015.4199217447,41.848272,10
71246.5955514726,41.848272,10
75682.3022581519,47.279472,7
100509.044076079,50.103696,7
96513.7063105053,58.141872,5
74175.8277324008,52.819296,6
112877.500415969,50.21232,7
117137.311151359,55.317648,5
77419.0822269049,44.672496,8
93081.0400940054,41.848272,10
106494.62046778,47.49672,7
54542.2892539552,41.848272,10
101948.387198562,116.746272,4
67551.2775555695,47.49672,7
88531.9416415081,47.49672,7
64354.2668771543,41.848272,9
69538.611979633,44.78112,8
70271.2203406807,41.956896,8
118971.760058908,52.819296,6
75068.9274554267,44.672496,8
69345.1136616684,41.956896,9
78507.9683167473,52.710672,6
90694.5926607498,55.534896,5
88746.9553145029,55.534896,5
155259.054219063,58.033248,4
69977.9892626039,50.103696,6
98054.0275028506,44.672496,7
100311.944706609,86.086272,4
78880.7853488359,41.956896,9
115690.435727255,52.819296,5
159005.84095543,116.854896,5
124361.118058896,55.426272,5
94640.3883875884,44.672496,8
130088.59777743,116.854896,4
86843.4750825506,41.848272,10
56272.1546161387,41.848272,9
54152.9174004566,41.956896,9
92419.02686238,55.209024,5
121322.964782359,58.250496,5
106341.521159766,55.317648,5
62302.8908397411,47.605344,7
72684.7908668541,47.49672,7
103284.383322285,52.710672,6
105547.690607803,55.317648,5
93571.9708309641,47.605344,7
79804.0701968886,44.672496,8
64500.843420331,44.78112,7
89508.9801478168,41.848272,9
92568.5642288889,44.672496,7
107860.553612087,52.92792,5
92455.4276030161,44.78112,8
74753.1709975365,41.956896,9
80999.4629803513,47.605344,6
76058.0551461683,52.602048,5
91896.3803116811,47.49672,7
99522.1985978725,47.49672,7
138987.632450772,52.819296,5
161425.59717631,88.801872,4
81884.6323287174,52.710672,6
66815.4055910083,44.78112,7
69387.034278,47.388096,7
90969.3933882282,55.64352,6
71734.384248527,44.672496,9
71795.43723541,44.672496,8
92391.2747459913,55.534896,5
67113.1608052448,44.672496,8
149664.756640113,88.693248,4
62903.4432350602,41.848272,9
55137.1678355008,44.672496,8
73788.5970203344,44.78112,7
86619.2471089131,58.141872,4
64405.8936366475,41.848272,9
87070.3421039222,50.21232,7
108246.860444866,47.605344,7
91768.5776346982,58.250496,5
109617.070381287,47.605344,7
64685.7389151745,44.672496,8
84475.4932426911,44.672496,8
120205.675846055,55.317648,6
64605.4517251005,50.21232,6
122208.484991163,58.141872,5
139897.180047617,58.141872,5
112123.392275461,50.21232,6
112091.259753945,50.21232,6
87749.5088069744,50.103696,6
102579.649924405,44.672496,8
118119.730753085,47.388096,7
99921.226327762,88.910496,4
68127.2551868826,41.848272,10
91109.5043198948,52.710672,5
137802.836837429,58.250496,4
78216.1835618126,41.848272,9
90642.2570397384,58.250496,5
87516.3816604449,41.848272,9
83713.443088692,44.672496,8
90252.5705066263,47.605344,7
91453.1148820968,55.534896,5
105402.933898176,47.49672,7
88279.520192406,50.103696,7
104568.398390719,44.672496,8
94491.8845999469,88.801872,5
96240.8977458891,44.672496,9
95435.312461342,58.141872,5
130351.561951629,88.693248,4
60606.7123407915,47.49672,7
64621.5180836018,52.92792,6
69080.7120413159,47.49672,7
85356.9670989697,44.672496,8
63543.881575692,44.672496,8
95716.8461340608,44.672496,8
63808.8748641954,41.848272,10
114797.805470284,55.426272,5
92816.7003681484,116.854896,5
76342.9625209954,44.78112,7
53824.4999321858,44.672496,9
71718.6678045876,50.21232,6
64023.0936239923,44.78112,7
97843.8996358456,50.21232,6
102264.54536588,50.103696,6
106932.722573004,88.910496,4
71700.010745437,55.426272,5
90069.2730514314,41.956896,9
138175.60573585,52.819296,5
89513.2186403564,41.848272,9
101517.504822115,47.49672,7
73170.7445149899,44.78112,7
116858.485030915,50.103696,6
113872.682687892,55.534896,5
82415.7128989003,41.956896,9
95333.7809202686,85.977648,5
70582.9255720924,44.672496,8
91399.0834185189,55.426272,5
76906.4951547034,50.103696,6
96068.1053149075,55.317648,5
87625.6200514116,47.49672,7
105754.316845757,55.426272,5
73015.2279837065,44.672496,8
103846.730767124,52.602048,6
64676.6400304192,44.672496,8
119380.808468211,88.801872,4
91688.3631965756,44.672496,8
98767.7725570676,52.710672,5
85318.6231842569,50.103696,5
82351.4927662183,50.21232,6
109546.107806705,50.103696,6
68567.1216220242,47.605344,6
86334.5374879471,44.78112,8
141230.250728582,91.626096,4
165766.096263624,97.057296,4
84579.9534534188,41.848272,10
79200.4050303864,47.49672,7
72293.6050988996,50.21232,7
67174.5165718511,41.956896,9
114054.234453613,47.605344,7
83524.431542926,47.49672,7
102924.821218476,44.672496,8
74376.5965936122,44.78112,7
88485.7903333093,44.78112,7
82317.468112787,44.78112,7
69511.0268785611,50.21232,6
74807.0075840956,52.819296,6
84977.6889370719,41.848272,10
134916.12335748,60.857472,4
75380.7069121735,47.49672,7
112895.433001613,58.141872,4
122448.6802115,60.748848,4
69201.1008294755,41.956896,9
94844.3363239994,44.672496,9
125174.834482384,50.21232,5
51836.002447568,41.848272,10
147960.249729847,88.910496,4
74134.7090734104,47.49672,7
71597.136986413,44.672496,8
114122.716346634,52.602048,5
60802.077130597,50.103696,5
109694.581893532,52.819296,5
157676.663817325,122.177472,4
66273.280413078,41.956896,9
109456.957967897,50.103696,5
86313.5634956236,52.819296,5
102516.094746347,47.279472,7
84613.2649191129,41.956896,9
108667.639075179,50.21232,7
105343.569261945,52.602048,6
74576.715518472,47.605344,6
80116.6392392522,50.21232,6
67315.2297326077,44.672496,8
145760.186872057,58.250496,5
81399.9923681233,50.21232,6
72704.1748668798,47.49672,7
84460.349505381,44.672496,7
92068.2378289447,41.956896,8
90108.1886016603,47.49672,7
62728.7102662714,41.956896,9
66658.5636929567,41.956896,9
78771.0102438631,47.388096,7
67471.5178944849,47.49672,7
188972.848656003,122.286096,4
125437.325949267,52.710672,6
98794.636775159,52.710672,5
57984.1714132879,41.848272,10
77406.444389386,47.49672,7
69532.619134152,50.21232,7
103347.727756838,116.854896,4
108651.345427,47.605344,6
73086.6243237293,47.49672,7
98334.5550215235,44.672496,9
145608.442508621,52.819296,5
78461.8304336611,44.672496,8
86120.2781369769,47.49672,7
75217.4226057977,41.848272,10
83964.6334852761,44.78112,8
141316.361520765,86.194896,5
64365.2905284955,44.672496,8
93583.2306336773,47.605344,7
86998.8987305941,44.672496,8
105247.228539312,47.388096,7
78434.1456635701,44.78112,7
101682.640100549,85.977648,4
72487.0232531576,44.672496,8
55092.8183440286,44.78112,7
88422.106436733,89.01912,4
78610.8196479361,41.848272,9
81678.897302163,41.848272,10
88391.6041305404,52.602048,5
63751.1879391698,44.78112,7
122734.979823678,86.194896,5
93009.0378360336,55.534896,5
115067.933309423,88.693248,4
76144.6951726907,52.819296,5
110336.24619962,50.103696,5
90594.9789518815,41.848272,9
86543.6754171064,55.426272,5
55138.4101548196,41.848272,10
87468.7861999028,41.956896,8
64042.0844584396,44.672496,8
82179.8407006393,50.103696,5
91916.8122466192,55.317648,5
103114.053158758,50.103696,6
125425.707192666,55.534896,4
72188.975929846,44.78112,7
72837.5716859568,44.672496,9
103536.289598005,47.49672,7
63210.9621367451,44.78112,7
75649.484622114,44.78112,7
107703.382958488,44.672496,8
64388.3255406378,50.21232,7
49027.8503745092,41.848272,10
89548.6717599185,47.49672,7
58364.2502848347,44.78112,7
91494.0349173453,55.426272,5
80285.7425218534,41.956896,9
89881.9910654083,41.848272,10
114502.018793543,55.534896,5
102249.966943546,52.710672,6
57771.7399870031,44.78112,7
91632.301758852,41.956896,9
99321.9364659069,44.672496,8
72774.4447346489,47.279472,7
108382.142148362,52.819296,5
86896.4277373963,41.956896,9
109890.487577016,44.78112,7
100779.656208754,44.672496,8
87176.8602380694,44.672496,8
115332.270692221,47.49672,7
106822.354956463,44.672496,7
124336.615893375,91.73472,4
88174.0441620312,47.49672,7
78328.4589787961,44.78112,7
131368.827398889,52.710672,6
131610.341205886,58.141872,4
117182.967243124,52.819296,6
80979.763129189,41.848272,10
146874.659123954,116.746272,4
95063.1728940571,47.605344,6
62409.0092836949,41.848272,10
62131.8306164642,44.672496,8
54101.2500528933,41.956896,9
136375.299451553,55.317648,5
77687.7391805091,44.672496,9
122216.049235152,47.49672,7
70429.2642902919,44.78112,8
87563.5170444617,47.49672,7
81691.1550429516,44.672496,8
65706.6377136976,44.672496,8
84910.2610922649,55.534896,5
62914.1268135745,44.672496,8
89654.7556593827,44.672496,8
146738.04467447,91.517472,4
74792.8067057205,39.132672,10
95603.3003796998,88.910496,4
87697.6318831047,86.194896,5
106006.753086107,50.103696,6
76115.0504272912,86.086272,4
85116.0292186676,44.672496,8
130123.548254861,55.317648,6
66838.415762275,44.672496,8
69001.2626452544,44.672496,8
96265.6549479977,44.78112,7
92298.1159907371,44.672496,8
87454.8792437668,60.966096,5
87874.183804805,44.672496,8
53795.7544661894,41.848272,9
91942.8456754259,55.426272,5
55503.2128379686,39.024048,11
88251.8654671906,44.78112,7
151626.31246632,91.517472,4
94154.976583975,47.49672,7
112147.216424228,52.710672,6
60246.9042317112,44.672496,8
73785.7479868349,47.279472,7
120449.241761258,86.194896,5
101480.459683536,47.49672,7
81595.70257121,47.49672,7
93899.286665096,47.388096,7
94995.4300037092,47.605344,6
76446.8074738068,47.388096,7
64288.3926904252,47.49672,7
123700.905102961,55.534896,5
68512.3914210255,39.132672,10
79736.4952604052,41.956896,9
67845.6471428001,44.78112,7
105289.632821868,85.977648,4
68193.9705292819,44.672496,8
121396.22325139,58.141872,5
114810.485001762,58.141872,4
96150.820769165,44.78112,7
50843.4166588065,41.848272,10
129604.171146627,89.01912,5
92838.7806221145,47.49672,7
144999.257895715,91.408848,4
76218.6087099866,41.956896,9
89058.401095986,41.956896,8
68418.2632645387,44.672496,8
90010.2604743345,52.819296,6
62925.1949146542,44.672496,8
73660.3072098994,50.21232,6
68584.8924985355,44.672496,9
78995.1429535066,58.250496,5
107389.545388778,47.49672,7
59978.656113696,41.848272,10
79158.9374161601,47.49672,7
75178.7694397159,47.49672,7
124237.655536466,47.49672,7
96809.6419733745,119.570496,4
130045.879707439,116.746272,4
97971.3485699341,41.956896,9
82267.6730597854,52.710672,6
109975.638801792,47.605344,7
98605.9828677182,47.49672,7
118323.985646536,83.479296,4
96947.7971796655,44.78112,7
78628.4889488376,44.672496,8
86504.3829643765,44.78112,7
115844.649889478,86.194896,5
73306.7830448717,44.672496,8
108702.889970554,47.605344,6
146557.354194655,116.854896,4
109372.787485231,47.279472,7
64418.1141046672,44.672496,9
76328.523777759,52.602048,5
100606.359548672,47.49672,7
99232.2432632425,47.49672,7
80515.3172833007,44.672496,8
76706.7511988602,44.78112,7
93421.2788118654,66.50592,4
68031.0850791496,44.672496,8
90103.3405320523,47.605344,7
99289.5175345006,50.103696,6
112887.581701672,58.250496,4
133942.857493147,85.977648,4
87769.9120038054,44.78112,7
80317.7844113987,44.78112,7
142830.845269833,86.194896,5
101787.374996149,44.672496,8
125671.75027752,58.250496,5
98959.9051468492,47.49672,7
96791.4827585236,47.49672,7
67188.2023718666,44.672496,8
113884.656771547,55.534896,5
97383.6313849287,52.710672,6
162743.025044628,88.693248,4
102712.304587056,47.49672,7
62289.8933795264,41.848272,10
84831.6699300987,41.848272,9
88955.9715853971,44.672496,8
127366.863889292,50.21232,6
79204.9974211506,50.21232,6
93335.496331726,41.956896,9
104461.72792831,44.672496,7
60461.4006468525,44.78112,7
97754.3384718509,47.388096,7
63171.6205934995,44.78112,7
110287.417314748,55.426272,5
123250.226146785,47.49672,7
94239.0211166168,55.534896,5
132448.086241883,55.426272,5
64864.5781731592,50.21232,6
108577.994934277,86.086272,5
55328.7508816349,44.672496,8
103605.813037979,52.819296,6
87455.424618597,47.49672,7
100802.803788543,50.103696,6
77940.7701943764,47.49672,7
108387.888023179,47.49672,7
108229.557683922,55.317648,6
88116.5015608902,55.317648,5
61695.7236967577,44.78112,7
65842.8007116364,52.819296,5
82541.5937159012,47.605344,6
65411.7311177251,50.103696,7
69995.6431501006,44.672496,8
65363.5096785933,50.21232,7
97368.3325633283,44.78112,7
94319.5581923774,55.64352,5
88992.5762010817,44.672496,8
106757.840104841,55.426272,5
93303.5694534717,47.49672,7
126054.568054197,55.534896,5
68217.8603248333,44.672496,9
63356.9791158019,47.388096,7
87439.8689994343,55.534896,5
124579.948621205,116.746272,4
71909.8645417092,50.103696,6
59873.356832619,41.956896,9
114863.261527655,44.672496,7
87037.1505264485,50.21232,6
101272.739978879,52.819296,6
99096.2098472722,58.141872,5
105845.733944649,47.49672,7
70918.4139066412,55.209024,5
59446.9559552376,44.672496,8
88543.4053969134,52.710672,6
55668.0496875739,44.78112,7
70670.2675202538,44.672496,7
104196.362073016,52.602048,5
67527.6269281998,39.132672,10
116760.020270299,52.819296,5
117708.783208034,52.92792,6
76534.2863275216,50.103696,5
176840.629971604,116.96352,4
119016.299680537,52.710672,5
141258.825798912,88.801872,4
83902.9774255859,52.710672,5
74496.2628336027,47.388096,7
100364.877260429,44.78112,7
59432.2368875555,44.672496,9
76418.8218933434,50.103696,7
99075.3444036355,44.672496,8
82538.1259124733,44.78112,7
96119.7758688131,47.49672,7
123206.291406587,50.21232,5
94666.2562810888,41.956896,9
95136.1334074986,50.103696,6
108659.957877423,97.16592,4
91411.0399181379,52.710672,5
101927.292294959,52.710672,6
