npv_cost_gbp,total_co2_t,first_overlay_year
154133.566832647,156.7185024,9
144784.040881036,181.324992,8
117954.365336389,182.8050816,7
86487.8905200141,132.1120128,11
78874.6230679348,133.5921024,11
106929.868226369,132.1120128,11
88441.7149497156,156.7185024,10
94801.4573969808,132.1120128,12
89014.6668559292,156.7185024,10
130372.459748711,132.1120128,13
117401.313025571,156.7185024,9
134563.495582709,156.7185024,10
136988.148626932,181.324992,8
116085.995685171,132.1120128,12
153420.561934281,158.198592,9
95268.2805855433,108.9856128,14
90756.1472926104,133.5921024,10
103352.39719399,156.7185024,9
139624.420310343,181.324992,8
90863.6078889656,133.5921024,10
85365.1890765426,108.9856128,13
153767.556898316,132.1120128,12
124057.048876025,179.8449024,8
130171.001533394,158.198592,9
114831.561842823,158.198592,9
146635.972108705,156.7185024,10
93216.7589109003,181.324992,8
82233.351001796,132.1120128,12
96288.9528970004,133.5921024,11
80349.7279807271,133.5921024,10
89466.7338892431,108.9856128,14
127497.4120151,156.7185024,9
100615.551668456,108.9856128,15
143010.587346881,156.7185024,9
160033.168945861,181.324992,7
98590.1245375995,156.7185024,10
179843.518457432,181.324992,8
143346.62059612,156.7185024,10
175059.84444867,204.451392,7
106581.562716796,156.7185024,9
100929.572006004,132.1120128,11
133264.670815202,132.1120128,13
79329.4319143974,108.9856128,16
92492.1274179569,132.1120128,13
138429.551018095,132.1120128,12
112378.154569902,132.1120128,12
132481.192657063,132.1120128,11
158382.426252373,156.7185024,9
138631.294428734,132.1120128,13
112029.921336886,132.1120128,11
115818.281054352,205.9314816,7
113287.371809268,156.7185024,9
131034.298243249,156.7185024,9
111560.99796564,156.7185024,9
119064.004751502,156.7185024,9
121011.615307916,158.198592,9
170133.156480201,205.9314816,7
146217.555811553,133.5921024,11
164184.399390265,181.324992,7
94893.5279670153,156.7185024,9
126574.311216692,181.324992,8
188661.549465869,229.0578816,6
113300.119739223,108.9856128,20
106401.003941643,158.198592,9
144393.667456453,179.8449024,8
131461.944633683,108.9856128,13
134649.531168844,133.5921024,10
136303.983365133,133.5921024,11
118279.547155575,133.5921024,10
101836.698190828,133.5921024,10
130208.097222425,108.9856128,13
143490.417352026,156.7185024,10
100458.825314698,132.1120128,12
136378.537858161,132.1120128,11
121113.992927717,108.9856128,17
117909.765373761,156.7185024,10
141241.233258563,132.1120128,13
91099.4879557687,133.5921024,10
142662.256042341,181.324992,8
118430.176938051,107.5055232,15
134909.758705787,156.7185024,10
115191.804860399,132.1120128,12
193484.78086277,181.324992,8
114899.479489155,156.7185024,10
82321.6328639824,132.1120128,12
141754.343115381,181.324992,8
173443.889097674,158.198592,8
117171.360333853,156.7185024,9
78330.7465865251,132.1120128,12
161816.019660971,158.198592,9
89185.6363956921,108.9856128,13
136576.005754016,133.5921024,10
154598.890119865,158.198592,8
89702.6824533992,132.1120128,12
91882.8369494101,132.1120128,12
113894.697395196,181.324992,8
107723.989578343,158.198592,9
108097.358580332,156.7185024,10
160634.747992945,181.324992,8
117430.425527659,132.1120128,12
92735.8309918982,132.1120128,11
125031.555547208,108.9856128,16
104137.812113891,132.1120128,11
117305.436418094,132.1120128,13
104696.50143498,158.198592,9
159318.56808522,156.7185024,9
135338.874178333,156.7185024,9
99399.4358551651,133.5921024,11
110979.737411439,108.9856128,14
108902.3280071,182.8050816,8
129021.786774683,108.9856128,14
150026.98501166,156.7185024,9
109873.184646886,133.5921024,11
82050.7510234296,132.1120128,13
125929.252986103,156.7185024,10
80865.8957590116,107.5055232,15
89232.7405269734,108.9856128,13
128776.657442211,205.9314816,7
106270.508801847,132.1120128,11
98204.516939481,108.9856128,15
110638.097558389,133.5921024,10
123966.86829463,132.1120128,13
88856.248553219,132.1120128,12
98625.2181337932,132.1120128,12
147000.92434684,156.7185024,9
91130.5343590082,156.7185024,10
96774.9746863576,133.5921024,10
93874.1225155248,133.5921024,10
145714.604973231,156.7185024,9
108396.14040823,181.324992,8
121110.535531543,108.9856128,15
161887.589051921,156.7185024,10
97577.5287627,108.9856128,14
83949.9632211789,108.9856128,14
96408.3554766917,133.5921024,10
93743.2225816545,158.198592,9
134453.063907835,108.9856128,14
125161.673503039,156.7185024,9
119967.524597908,133.5921024,10
150227.02104936,156.7185024,10
122393.751252154,132.1120128,12
128921.988587943,108.9856128,14
126702.871126531,132.1120128,13
121977.558254508,132.1120128,12
111416.623819056,132.1120128,12
